sale_id,date,product_id,contract_id,qty,price,revenue
12862,2022-05-02,EX_FLAT,CON_4,96,1753,168288
12863,2024-01-07,MX_IND,CON_15,112,9461,1059632
12864,2022-07-05,EX_CIRC,CON_24,139,2473,343747
12865,2020-01-30,BL_KIT,CON_9,131,3183,416973
12866,2022-09-14,AF_75,CON_23,133,7390,982870
12867,2024-08-23,EX_FLAT,CON_4,101,1930,194930
12868,2024-09-20,FAN_STD,CON_6,118,2418,285324
12869,2023-09-12,BL_CHOP,CON_11,131,2179,285449
12870,2021-08-27,AF_75,CON_23,129,8224,1060896
12871,2024-02-23,MX_IND,CON_8,133,9546,1269618
12872,2022-06-24,ESP,CON_13,125,6745,843125
12873,2020-10-02,MX_IND,CON_22,121,6539,791219
12874,2023-05-04,AF_75,CON_2,125,9091,1136375
12875,2022-01-18,BL_CHOP,CON_16,125,2537,317125
12876,2022-09-14,BL_KIT,CON_9,119,3449,410431
12877,2022-11-26,MX_IND,CON_17,127,11309,1436243
12878,2024-11-24,BL_CHOP,CON_5,117,2103,246051
12879,2021-05-13,MX_IND,CON_8,115,11268,1295820
12880,2023-11-14,FAN_STD,CON_7,120,2718,326160
12881,2020-05-14,MX_IND,CON_22,130,10282,1336660
12882,2021-03-12,EX_FLAT,CON_20,98,1727,169246
12883,2023-01-07,MX_IND,CON_15,112,11922,1335264
12884,2023-04-18,BL_IND,CON_1,143,5997,857571
12885,2024-12-13,EX_FLAT,CON_12,105,2045,214725
12886,2020-12-09,AF_5,CON_19,104,5147,535288
12887,2022-02-01,EX_FLAT,CON_4,116,2120,245920
12888,2024-03-10,BL_CHOP,CON_16,126,2106,265356
12889,2020-12-02,MX_IND,CON_8,117,11886,1390662
12890,2022-09-09,BL_CHOP,CON_5,140,1939,271460
12891,2023-04-19,EX_CIRC,CON_18,111,2291,254301
12892,2020-06-26,MX_IND,CON_8,107,10888,1165016
12893,2020-04-09,MX_IND,CON_8,122,8948,1091656
12894,2024-05-14,EX_FLAT,CON_12,143,1620,231660
12895,2023-10-28,EX_FLAT,CON_4,94,1891,177754
12896,2022-11-17,MX_IND,CON_8,116,11527,1337132
12897,2022-02-09,SW,CON_3,128,2135,273280
12898,2023-12-16,FAN_STD,CON_6,104,2305,239720
12899,2024-02-01,MX_IND,CON_15,103,9594,988182
12900,2021-10-08,EX_CIRC,CON_24,94,2500,235000
12901,2020-02-15,MX_IND,CON_8,110,9471,1041810
12902,2021-03-30,AF_75,CON_14,123,6828,839844
12903,2020-03-02,EX_FLAT,CON_4,120,2008,240960
12904,2023-06-08,SW,CON_3,122,1638,199836
12905,2024-07-19,AF_75,CON_2,129,8191,1056639
12906,2020-06-13,EX_FLAT,CON_20,125,2083,260375
12907,2020-05-02,BL_KIT,CON_9,116,2685,311460
12908,2023-10-15,ESP,CON_10,128,8727,1117056
12909,2022-04-24,BL_KIT,CON_9,147,2502,367794
12910,2024-05-18,MX_IND,CON_22,108,11754,1269432
12911,2023-04-18,MX_IND,CON_15,116,8128,942848
12912,2020-02-18,SW,CON_3,114,1799,205086
12913,2024-11-29,EX_CIRC,CON_18,127,2739,347853
12914,2021-12-24,BL_KIT,CON_9,129,3001,387129
12915,2024-10-25,EX_FLAT,CON_4,127,2074,263398
12916,2021-05-10,SW,CON_3,137,1384,189608
12917,2020-06-18,FAN_STD,CON_7,110,2141,235510
12918,2023-06-28,FAN_STD,CON_7,111,2029,225219
12919,2022-09-28,AF_75,CON_23,99,8791,870309
12920,2021-09-05,ESP,CON_10,116,9157,1062212
12921,2021-02-24,ESP,CON_13,122,9773,1192306
12922,2023-10-25,BL_CHOP,CON_16,118,2444,288392
12923,2024-04-07,AF_5,CON_19,123,5632,692736
12924,2024-11-09,FAN_STD,CON_6,116,2243,260188
12925,2022-01-24,AF_75,CON_14,118,8651,1020818
12926,2022-06-25,EX_FLAT,CON_20,118,1776,209568
12927,2020-11-29,MX_IND,CON_15,112,10981,1229872
12928,2023-11-21,AF_75,CON_23,115,7924,911260
12929,2021-11-14,AF_5,CON_19,111,5835,647685
12930,2021-07-11,EX_FLAT,CON_4,122,2050,250100
12931,2022-02-05,SW,CON_3,107,2141,229087
12932,2023-07-04,BL_KIT,CON_9,127,3290,417830
12933,2020-08-26,MX_IND,CON_17,109,10046,1095014
12934,2023-12-31,FAN_STD,CON_7,121,2862,346302
12935,2021-03-17,BL_CHOP,CON_11,95,1938,184110
12936,2024-12-20,BL_KIT,CON_9,128,2722,348416
12937,2023-08-28,BL_CHOP,CON_11,124,1904,236096
12938,2021-04-13,AF_75,CON_2,118,7663,904234
12939,2023-07-15,FAN_STD,CON_6,120,2488,298560
12940,2022-12-03,ESP,CON_10,144,6355,915120
12941,2021-08-17,MX_IND,CON_17,107,7083,757881
12942,2021-06-15,BL_KIT,CON_9,126,3105,391230
12943,2023-06-16,AF_75,CON_14,122,8906,1086532
12944,2024-11-25,EX_CIRC,CON_18,147,2628,386316
12945,2023-06-23,MX_IND,CON_17,109,8942,974678
12946,2022-06-09,AF_75,CON_14,105,7815,820575
12947,2021-07-26,MX_IND,CON_22,130,6562,853060
12948,2024-05-08,MX_IND,CON_8,116,7237,839492
12949,2023-06-28,AF_75,CON_2,115,9158,1053170
12950,2021-08-16,FAN_STD,CON_7,119,2372,282268
12951,2020-09-27,ESP,CON_10,121,9337,1129777
12952,2022-07-17,EX_FLAT,CON_4,113,2115,238995
12953,2020-11-04,AF_5,CON_19,113,5043,569859
12954,2020-09-30,MX_IND,CON_8,123,9325,1146975
12955,2021-07-19,BL_CHOP,CON_16,108,2218,239544
12956,2020-03-31,SW,CON_3,124,1353,167772
12957,2020-04-06,FAN_STD,CON_6,128,2426,310528
12958,2023-07-14,ESP,CON_10,135,6695,903825
12959,2021-05-30,AF_5,CON_19,105,6091,639555
12960,2024-11-06,BL_CHOP,CON_11,119,1914,227766
12961,2020-04-05,FAN_STD,CON_7,118,2340,276120
12962,2024-06-26,MX_IND,CON_15,131,10013,1311703
12963,2020-09-18,MX_IND,CON_8,138,10591,1461558
12964,2020-07-14,FAN_STD,CON_7,131,2036,266716
12965,2022-06-30,EX_CIRC,CON_24,116,2489,288724
12966,2024-05-26,MX_IND,CON_17,117,10759,1258803
12967,2024-07-31,FAN_STD,CON_7,123,2765,340095
12968,2021-08-02,BL_CHOP,CON_11,122,1902,232044
12969,2021-07-17,AF_5,CON_19,126,6439,811314
12970,2020-03-26,AF_5,CON_19,109,4761,518949
12971,2023-06-09,EX_FLAT,CON_20,118,1683,198594
12972,2022-03-07,MX_IND,CON_22,122,8217,1002474
12973,2023-06-05,EX_CIRC,CON_24,111,2587,287157
12974,2021-10-20,EX_FLAT,CON_4,127,1758,223266
12975,2023-08-01,BL_CHOP,CON_5,132,2288,302016
12976,2022-01-07,FAN_STD,CON_6,135,2679,361665
12977,2024-02-06,MX_IND,CON_15,136,10711,1456696
12978,2021-01-08,BL_CHOP,CON_5,114,1946,221844
12979,2021-06-28,EX_CIRC,CON_24,133,2446,325318
12980,2023-06-30,EX_CIRC,CON_24,108,2533,273564
12981,2022-06-12,BL_CHOP,CON_16,121,1841,222761
12982,2020-09-04,AF_75,CON_2,110,7366,810260
12983,2022-03-13,AF_75,CON_14,122,8696,1060912
12984,2022-06-25,BL_KIT,CON_21,135,3243,437805
12985,2022-12-08,BL_KIT,CON_21,102,3148,321096
12986,2022-08-27,SW,CON_3,106,1800,190800
12987,2023-08-08,AF_75,CON_2,109,8314,906226
12988,2020-01-10,AF_75,CON_2,133,9488,1261904
12989,2021-04-30,BL_CHOP,CON_11,132,2046,270072
12990,2023-08-20,EX_CIRC,CON_18,114,2203,251142
12991,2021-02-01,AF_5,CON_19,124,5736,711264
12992,2024-06-02,BL_KIT,CON_21,143,3320,474760
12993,2021-07-11,EX_CIRC,CON_24,125,2515,314375
12994,2021-02-05,BL_CHOP,CON_16,119,2463,293097
12995,2022-01-22,BL_IND,CON_1,134,4476,599784
12996,2020-08-03,EX_FLAT,CON_4,121,1936,234256
12997,2024-03-30,BL_CHOP,CON_5,107,2073,221811
12998,2022-05-30,BL_KIT,CON_21,103,2564,264092
12999,2020-03-09,MX_IND,CON_15,138,11990,1654620
13000,2021-11-25,FAN_STD,CON_7,133,2273,302309
13001,2023-07-08,ESP,CON_13,123,8949,1100727
13002,2023-10-19,EX_FLAT,CON_4,139,1625,225875
13003,2022-03-10,EX_FLAT,CON_4,129,1852,238908
13004,2020-04-30,AF_75,CON_14,121,8694,1051974
13005,2023-11-10,BL_CHOP,CON_16,115,1826,209990
13006,2023-05-28,ESP,CON_10,120,7868,944160
13007,2020-05-25,AF_75,CON_14,112,8237,922544
13008,2022-09-02,BL_CHOP,CON_16,137,1950,267150
13009,2024-04-30,FAN_STD,CON_7,115,2127,244605
13010,2024-12-28,ESP,CON_10,106,7595,805070
13011,2022-05-12,FAN_STD,CON_7,122,2957,360754
13012,2021-01-13,BL_CHOP,CON_5,113,2174,245662
13013,2020-06-13,AF_5,CON_19,116,5862,679992
13014,2023-07-12,BL_CHOP,CON_11,123,2542,312666
13015,2021-12-09,BL_KIT,CON_21,106,3458,366548
13016,2023-11-10,FAN_STD,CON_7,114,2281,260034
13017,2022-10-20,AF_75,CON_14,121,7337,887777
13018,2020-07-20,AF_75,CON_2,110,9150,1006500
13019,2022-09-11,SW,CON_3,108,1327,143316
13020,2022-02-14,MX_IND,CON_8,104,9816,1020864
13021,2021-12-28,MX_IND,CON_8,107,9616,1028912
13022,2022-01-12,BL_KIT,CON_21,123,2731,335913
13023,2020-11-24,BL_CHOP,CON_5,133,1932,256956
13024,2022-06-25,MX_IND,CON_17,101,7064,713464
13025,2024-04-23,EX_FLAT,CON_12,106,1888,200128
13026,2022-10-30,AF_75,CON_14,126,7116,896616
13027,2022-09-02,BL_IND,CON_1,107,6103,653021
13028,2024-05-09,AF_75,CON_14,139,7845,1090455
13029,2021-05-13,BL_CHOP,CON_5,144,2125,306000
13030,2020-03-31,AF_75,CON_14,116,9436,1094576
13031,2023-05-12,AF_75,CON_14,129,9147,1179963
13032,2020-06-12,BL_CHOP,CON_5,104,2078,216112
13033,2021-10-15,AF_75,CON_23,127,8512,1081024
13034,2023-05-21,EX_FLAT,CON_12,106,1714,181684
13035,2023-02-22,BL_KIT,CON_21,122,2984,364048
13036,2022-12-11,BL_CHOP,CON_16,109,1978,215602
13037,2024-01-28,BL_CHOP,CON_11,111,1946,216006
13038,2024-07-01,MX_IND,CON_15,135,9211,1243485
13039,2021-12-03,AF_75,CON_14,133,8103,1077699
13040,2022-04-14,BL_IND,CON_1,113,6016,679808
13041,2023-08-04,FAN_STD,CON_6,121,2068,250228
13042,2021-12-24,BL_CHOP,CON_16,128,1831,234368
13043,2024-01-23,EX_CIRC,CON_24,105,2677,281085
13044,2024-02-25,MX_IND,CON_17,122,6686,815692
13045,2023-03-28,EX_FLAT,CON_20,132,2142,282744
13046,2022-11-13,MX_IND,CON_15,108,6787,732996
13047,2022-07-11,ESP,CON_10,124,8695,1078180
13048,2022-10-19,EX_FLAT,CON_12,121,1864,225544
13049,2024-11-23,AF_75,CON_14,137,7172,982564
13050,2021-05-09,MX_IND,CON_17,127,11381,1445387
13051,2021-09-07,SW,CON_3,124,2202,273048
13052,2024-05-08,MX_IND,CON_8,135,7266,980910
13053,2022-01-26,ESP,CON_13,131,7047,923157
13054,2021-02-26,EX_FLAT,CON_20,109,2186,238274
13055,2021-06-22,EX_FLAT,CON_4,129,2172,280188
13056,2021-07-04,EX_FLAT,CON_4,105,2093,219765
13057,2020-11-01,BL_KIT,CON_21,130,2936,381680
13058,2020-10-31,AF_75,CON_23,119,9133,1086827
13059,2023-07-06,BL_CHOP,CON_5,93,1952,181536
13060,2024-11-06,ESP,CON_10,131,8245,1080095
13061,2024-10-25,BL_IND,CON_1,116,6245,724420
13062,2023-03-27,EX_CIRC,CON_24,110,2136,234960
13063,2023-07-09,SW,CON_3,118,2130,251340
13064,2020-12-11,FAN_STD,CON_6,110,2141,235510
13065,2023-07-27,ESP,CON_13,123,9180,1129140
13066,2024-03-19,MX_IND,CON_17,119,10296,1225224
13067,2023-11-06,BL_CHOP,CON_16,121,1931,233651
13068,2024-05-24,EX_CIRC,CON_24,114,2274,259236
13069,2021-04-01,AF_75,CON_14,127,8294,1053338
13070,2021-01-27,EX_CIRC,CON_18,124,2545,315580
13071,2021-07-28,BL_CHOP,CON_16,124,2050,254200
13072,2021-02-02,EX_FLAT,CON_12,102,1789,182478
13073,2022-06-14,MX_IND,CON_22,117,8514,996138
13074,2023-03-02,ESP,CON_10,114,9117,1039338
13075,2024-08-20,BL_KIT,CON_21,131,3234,423654
13076,2021-10-28,ESP,CON_10,133,8677,1154041
13077,2021-07-02,MX_IND,CON_15,103,10715,1103645
13078,2023-10-28,MX_IND,CON_8,107,10439,1116973
13079,2022-10-01,BL_KIT,CON_9,117,2947,344799
13080,2020-12-06,EX_CIRC,CON_24,135,2224,300240
13081,2020-11-07,MX_IND,CON_17,125,9110,1138750
13082,2023-01-09,SW,CON_3,145,1682,243890
13083,2024-04-06,FAN_STD,CON_6,125,2107,263375
13084,2024-07-09,MX_IND,CON_8,118,10707,1263426
13085,2021-01-31,MX_IND,CON_22,103,6918,712554
13086,2022-02-10,EX_FLAT,CON_4,114,1749,199386
13087,2020-02-14,MX_IND,CON_22,126,9578,1206828
13088,2023-02-13,EX_CIRC,CON_24,118,2700,318600
13089,2022-11-08,MX_IND,CON_17,109,9552,1041168
13090,2024-07-21,EX_CIRC,CON_18,109,2777,302693
13091,2022-10-09,EX_FLAT,CON_4,139,2043,283977
13092,2022-08-06,MX_IND,CON_15,118,8354,985772
13093,2024-11-13,FAN_STD,CON_7,99,2546,252054
13094,2022-05-20,BL_KIT,CON_21,123,3168,389664
13095,2022-01-17,BL_KIT,CON_21,144,3187,458928
13096,2021-02-03,FAN_STD,CON_7,110,2138,235180
13097,2020-05-01,MX_IND,CON_15,121,6831,826551
13098,2020-10-06,SW,CON_3,101,2484,250884
13099,2023-07-10,EX_FLAT,CON_12,120,1823,218760
13100,2024-10-23,EX_CIRC,CON_18,125,2381,297625
13101,2021-09-13,ESP,CON_10,125,8406,1050750
13102,2020-02-23,BL_KIT,CON_21,102,3245,330990
13103,2020-09-06,MX_IND,CON_17,134,8234,1103356
13104,2024-04-25,SW,CON_3,120,2185,262200
13105,2021-08-28,SW,CON_3,130,1731,225030
13106,2024-11-13,AF_5,CON_19,117,6295,736515
13107,2020-09-29,MX_IND,CON_15,137,9914,1358218
13108,2024-02-06,ESP,CON_10,119,7744,921536
13109,2024-04-24,ESP,CON_10,137,9715,1330955
13110,2024-04-07,BL_KIT,CON_21,112,2679,300048
13111,2022-12-04,SW,CON_3,112,2015,225680
13112,2022-05-08,EX_FLAT,CON_4,115,1810,208150
13113,2022-02-09,MX_IND,CON_8,104,7261,755144
13114,2020-04-07,MX_IND,CON_15,154,7149,1100946
13115,2024-08-11,FAN_STD,CON_6,105,2933,307965
13116,2020-12-01,MX_IND,CON_22,113,11681,1319953
13117,2020-03-11,MX_IND,CON_22,116,11389,1321124
13118,2024-11-07,AF_75,CON_23,117,7817,914589
13119,2023-01-08,MX_IND,CON_15,118,8552,1009136
13120,2024-12-18,AF_5,CON_19,118,6292,742456
13121,2020-06-09,EX_FLAT,CON_4,127,2006,254762
13122,2021-07-09,BL_CHOP,CON_5,129,2387,307923
13123,2020-06-29,BL_CHOP,CON_5,126,2131,268506
13124,2022-04-09,MX_IND,CON_15,108,8615,930420
13125,2022-11-27,MX_IND,CON_15,114,7627,869478
13126,2022-12-03,BL_KIT,CON_9,108,2621,283068
13127,2020-04-25,AF_75,CON_14,132,7598,1002936
13128,2021-09-30,EX_CIRC,CON_24,135,2246,303210
13129,2024-09-10,BL_CHOP,CON_11,130,2103,273390
13130,2022-11-15,EX_FLAT,CON_12,127,1623,206121
13131,2023-01-05,EX_CIRC,CON_18,115,2248,258520
13132,2022-07-08,MX_IND,CON_15,107,7799,834493
13133,2023-06-17,MX_IND,CON_22,118,9945,1173510
13134,2022-09-02,MX_IND,CON_8,132,9178,1211496
13135,2020-03-31,BL_CHOP,CON_5,130,1901,247130
13136,2021-08-22,ESP,CON_13,132,6026,795432
13137,2021-07-29,MX_IND,CON_22,131,10312,1350872
13138,2022-05-27,AF_75,CON_2,113,6543,739359
13139,2022-05-01,MX_IND,CON_15,118,9734,1148612
13140,2020-03-03,AF_5,CON_19,117,5747,672399
13141,2020-05-24,AF_75,CON_2,134,8262,1107108
13142,2024-12-26,BL_IND,CON_1,120,5525,663000
13143,2020-07-26,FAN_STD,CON_6,118,1867,220306
13144,2021-10-18,MX_IND,CON_22,120,7268,872160
13145,2020-08-27,EX_FLAT,CON_12,117,2105,246285
13146,2024-03-08,EX_CIRC,CON_24,113,2420,273460
13147,2024-07-30,BL_CHOP,CON_11,132,2242,295944
13148,2023-07-12,ESP,CON_13,129,8530,1100370
13149,2021-10-11,AF_5,CON_19,141,5156,726996
13150,2021-11-07,EX_FLAT,CON_4,105,2006,210630
13151,2022-01-30,MX_IND,CON_22,115,6950,799250
13152,2023-11-25,EX_FLAT,CON_12,120,1923,230760
13153,2022-04-14,AF_75,CON_23,122,8929,1089338
13154,2020-07-29,FAN_STD,CON_6,96,2186,209856
13155,2023-11-10,EX_FLAT,CON_12,119,1679,199801
13156,2020-05-17,MX_IND,CON_8,125,11334,1416750
13157,2024-11-05,EX_CIRC,CON_18,129,2663,343527
13158,2022-04-04,MX_IND,CON_15,117,9034,1056978
13159,2024-09-25,BL_CHOP,CON_5,120,2502,300240
13160,2024-05-22,BL_CHOP,CON_5,127,2270,288290
13161,2024-08-02,AF_75,CON_2,124,6751,837124
13162,2021-01-19,FAN_STD,CON_6,110,2268,249480
13163,2022-07-12,EX_FLAT,CON_4,122,2051,250222
13164,2020-03-03,AF_75,CON_23,105,7290,765450
13165,2023-09-22,AF_75,CON_2,115,8860,1018900
13166,2021-12-22,EX_FLAT,CON_4,116,1870,216920
13167,2023-03-23,BL_KIT,CON_21,124,3021,374604
13168,2023-05-22,AF_75,CON_14,102,9061,924222
13169,2022-07-19,BL_KIT,CON_21,135,3395,458325
13170,2022-05-20,MX_IND,CON_15,137,11989,1642493
13171,2020-02-15,FAN_STD,CON_6,126,2395,301770
13172,2023-06-05,MX_IND,CON_22,117,8842,1034514
13173,2022-08-22,MX_IND,CON_15,130,7551,981630
13174,2021-11-27,AF_5,CON_19,118,5170,610060
13175,2022-09-25,ESP,CON_13,123,7434,914382
13176,2021-09-06,BL_CHOP,CON_16,126,2139,269514
13177,2020-03-12,BL_CHOP,CON_5,114,1853,211242
13178,2021-05-07,BL_CHOP,CON_16,115,1805,207575
13179,2021-01-19,MX_IND,CON_17,106,9252,980712
13180,2024-11-17,BL_CHOP,CON_5,105,1976,207480
13181,2022-04-13,EX_CIRC,CON_18,119,2227,265013
13182,2021-03-23,BL_CHOP,CON_16,113,1826,206338
13183,2021-10-11,MX_IND,CON_22,135,9740,1314900
13184,2024-10-27,MX_IND,CON_15,115,10731,1234065
13185,2021-10-29,EX_FLAT,CON_12,133,1882,250306
13186,2024-01-12,FAN_STD,CON_7,123,2781,342063
13187,2023-07-09,EX_CIRC,CON_24,153,2495,381735
13188,2021-01-25,AF_75,CON_2,125,9096,1137000
13189,2020-08-02,EX_FLAT,CON_12,104,2103,218712
13190,2022-11-06,AF_75,CON_14,150,9119,1367850
13191,2023-09-26,SW,CON_3,107,1963,210041
13192,2020-06-06,FAN_STD,CON_7,118,2422,285796
13193,2020-11-18,AF_75,CON_23,112,8760,981120
13194,2021-01-12,ESP,CON_10,106,6362,674372
13195,2023-11-22,FAN_STD,CON_6,114,2630,299820
13196,2024-03-12,EX_CIRC,CON_18,127,2168,275336
13197,2023-11-09,AF_75,CON_2,115,8467,973705
13198,2024-05-31,MX_IND,CON_17,108,6783,732564
13199,2021-02-15,BL_CHOP,CON_5,106,2327,246662
13200,2023-04-20,BL_IND,CON_1,110,6653,731830
13201,2024-12-06,EX_CIRC,CON_18,92,2698,248216
13202,2024-05-26,SW,CON_3,119,1317,156723
13203,2021-05-09,BL_KIT,CON_21,107,2500,267500
13204,2021-12-20,ESP,CON_10,123,8122,999006
13205,2023-11-09,FAN_STD,CON_7,122,2656,324032
13206,2023-08-14,EX_FLAT,CON_20,119,1647,195993
13207,2024-06-16,EX_FLAT,CON_20,135,2020,272700
13208,2021-07-24,SW,CON_3,118,1727,203786
13209,2024-06-28,MX_IND,CON_8,128,11249,1439872
13210,2020-04-06,EX_CIRC,CON_18,108,2556,276048
13211,2022-03-29,MX_IND,CON_17,122,11793,1438746
13212,2022-04-21,AF_5,CON_19,116,6141,712356
13213,2022-07-11,AF_75,CON_23,117,9001,1053117
13214,2022-06-06,BL_CHOP,CON_11,114,2366,269724
13215,2024-11-05,BL_IND,CON_1,116,6281,728596
13216,2022-02-22,EX_CIRC,CON_24,128,2731,349568
13217,2023-05-24,AF_75,CON_23,109,7279,793411
13218,2021-01-01,AF_75,CON_14,104,7510,781040
13219,2022-02-20,AF_75,CON_23,114,9026,1028964
13220,2021-01-15,MX_IND,CON_15,131,11666,1528246
13221,2021-06-16,BL_KIT,CON_9,107,2545,272315
13222,2024-09-17,EX_FLAT,CON_4,116,1715,198940
13223,2021-02-10,EX_FLAT,CON_12,124,1730,214520
13224,2020-08-05,EX_CIRC,CON_24,127,2201,279527
13225,2020-11-18,BL_KIT,CON_21,115,2942,338330
13226,2020-08-08,EX_FLAT,CON_12,134,1932,258888
13227,2023-10-05,BL_CHOP,CON_5,129,2389,308181
13228,2023-07-03,MX_IND,CON_8,115,8664,996360
13229,2023-07-15,FAN_STD,CON_7,118,2839,335002
13230,2024-11-11,BL_CHOP,CON_11,142,1988,282296
13231,2020-09-26,EX_CIRC,CON_24,137,2253,308661
13232,2022-10-21,MX_IND,CON_8,118,7998,943764
13233,2023-03-14,EX_FLAT,CON_20,109,1692,184428
13234,2022-10-11,SW,CON_3,126,2424,305424
13235,2022-02-13,AF_75,CON_23,126,8212,1034712
13236,2022-07-25,MX_IND,CON_15,117,6920,809640
13237,2023-05-20,FAN_STD,CON_6,138,2449,337962
13238,2024-06-23,MX_IND,CON_8,106,8146,863476
13239,2022-02-06,BL_KIT,CON_21,121,2720,329120
13240,2023-04-07,BL_CHOP,CON_16,135,1877,253395
13241,2020-10-28,BL_CHOP,CON_5,119,2550,303450
13242,2024-12-26,FAN_STD,CON_6,122,2039,248758
13243,2024-12-21,BL_IND,CON_1,105,6679,701295
13244,2022-01-27,AF_75,CON_14,130,8500,1105000
13245,2022-04-24,EX_CIRC,CON_24,120,2392,287040
13246,2022-11-16,MX_IND,CON_15,117,7867,920439
13247,2024-04-22,FAN_STD,CON_7,126,2601,327726
13248,2023-04-07,AF_75,CON_14,105,8982,943110
13249,2024-12-03,BL_CHOP,CON_16,122,1864,227408
13250,2021-08-09,BL_IND,CON_1,115,4704,540960
13251,2022-06-23,EX_CIRC,CON_18,105,2656,278880
13252,2023-04-14,MX_IND,CON_15,116,9627,1116732
13253,2022-02-20,BL_CHOP,CON_11,145,2130,308850
13254,2021-03-16,MX_IND,CON_15,117,11822,1383174
13255,2022-11-22,AF_75,CON_14,103,9368,964904
13256,2023-08-18,ESP,CON_13,108,8224,888192
13257,2023-11-30,SW,CON_3,119,2466,293454
13258,2020-12-12,ESP,CON_13,106,8997,953682
13259,2020-12-07,EX_FLAT,CON_20,121,1860,225060
13260,2020-10-15,EX_FLAT,CON_4,122,1631,198982
13261,2022-11-12,MX_IND,CON_15,130,10417,1354210
13262,2020-12-24,MX_IND,CON_17,110,9248,1017280
13263,2021-05-01,EX_FLAT,CON_20,123,1924,236652
13264,2020-12-11,SW,CON_3,99,1717,169983
13265,2021-02-10,EX_CIRC,CON_18,110,2756,303160
13266,2024-07-20,MX_IND,CON_22,140,11122,1557080
13267,2020-12-13,MX_IND,CON_17,127,10540,1338580
13268,2020-10-13,EX_FLAT,CON_12,114,2030,231420
13269,2020-03-23,BL_KIT,CON_21,140,2789,390460
13270,2022-07-27,EX_FLAT,CON_20,129,2136,275544
13271,2024-01-15,EX_FLAT,CON_4,130,1619,210470
13272,2020-07-25,BL_KIT,CON_21,90,2898,260820
13273,2021-11-29,SW,CON_3,118,1991,234938
13274,2024-09-06,ESP,CON_10,132,9959,1314588
13275,2020-12-18,BL_IND,CON_1,126,5717,720342
13276,2020-10-04,FAN_STD,CON_7,122,2131,259982
13277,2023-09-24,BL_CHOP,CON_5,124,1904,236096
13278,2021-06-04,MX_IND,CON_15,120,10051,1206120
13279,2020-12-07,BL_CHOP,CON_11,134,1990,266660
13280,2024-07-06,EX_CIRC,CON_18,128,2395,306560
13281,2022-12-15,AF_5,CON_19,102,6479,660858
13282,2022-07-16,BL_CHOP,CON_5,131,2196,287676
13283,2023-06-25,BL_CHOP,CON_5,133,1941,258153
13284,2022-11-18,EX_CIRC,CON_24,135,2740,369900
13285,2021-05-20,EX_CIRC,CON_18,115,2550,293250
13286,2022-05-08,EX_FLAT,CON_12,125,2048,256000
13287,2021-03-22,BL_KIT,CON_21,126,3203,403578
13288,2024-05-14,MX_IND,CON_17,110,6010,661100
13289,2022-09-14,BL_CHOP,CON_5,137,2060,282220
13290,2024-03-22,ESP,CON_13,123,9050,1113150
13291,2024-11-15,AF_75,CON_14,135,9053,1222155
13292,2021-08-10,EX_CIRC,CON_18,131,2099,274969
13293,2023-02-20,BL_KIT,CON_9,114,3340,380760
13294,2022-01-12,AF_75,CON_14,149,6713,1000237
13295,2021-06-12,BL_KIT,CON_21,140,2832,396480
13296,2020-03-21,EX_CIRC,CON_18,160,2026,324160
13297,2020-05-08,EX_CIRC,CON_18,106,2477,262562
13298,2024-03-31,AF_75,CON_2,86,8435,725410
13299,2022-12-27,MX_IND,CON_17,106,10289,1090634
13300,2024-05-30,EX_CIRC,CON_24,127,2076,263652
13301,2022-04-06,BL_KIT,CON_9,122,2509,306098
13302,2024-05-06,ESP,CON_10,128,7135,913280
13303,2020-05-20,EX_FLAT,CON_12,101,1732,174932
13304,2022-02-18,MX_IND,CON_22,140,7973,1116220
13305,2022-01-12,ESP,CON_10,134,7312,979808
13306,2022-08-01,EX_CIRC,CON_24,112,2606,291872
13307,2022-01-27,EX_FLAT,CON_4,122,2028,247416
13308,2021-06-12,BL_CHOP,CON_11,142,2465,350030
13309,2020-03-12,BL_KIT,CON_9,108,3355,362340
13310,2022-06-04,BL_CHOP,CON_11,111,2224,246864
13311,2022-07-06,BL_CHOP,CON_16,125,2324,290500
13312,2023-06-18,AF_75,CON_14,110,6759,743490
13313,2021-02-09,ESP,CON_10,120,9594,1151280
13314,2022-10-28,MX_IND,CON_22,141,8953,1262373
13315,2023-07-12,BL_KIT,CON_21,129,2531,326499
13316,2020-01-02,MX_IND,CON_8,120,7926,951120
13317,2021-12-31,EX_FLAT,CON_4,115,1668,191820
13318,2020-07-21,BL_CHOP,CON_11,117,2076,242892
13319,2024-11-05,BL_CHOP,CON_16,127,2507,318389
13320,2021-11-26,BL_CHOP,CON_11,101,2063,208363
13321,2021-06-26,FAN_STD,CON_7,117,1932,226044
13322,2020-09-06,ESP,CON_13,116,9408,1091328
13323,2021-01-03,ESP,CON_13,110,8426,926860
13324,2021-12-26,AF_5,CON_19,124,5935,735940
13325,2020-08-03,BL_KIT,CON_21,117,2860,334620
13326,2024-06-07,EX_CIRC,CON_18,117,2100,245700
13327,2022-01-05,BL_CHOP,CON_16,115,1833,210795
13328,2021-05-02,AF_75,CON_2,128,8701,1113728
13329,2021-08-17,EX_FLAT,CON_12,134,1615,216410
13330,2021-10-24,ESP,CON_13,106,6269,664514
13331,2021-12-22,FAN_STD,CON_6,116,1933,224228
13332,2020-01-05,EX_FLAT,CON_12,114,2042,232788
