date,product_id,planned,actual,utilization,delay,utilization_pct,product_name,category,is_active,efficiency_pct,unused_capacity,is_delayed
2024-10-17,ESP,56,53,0.93,1,93.0,Espresso Machine,Kitchen,True,94.64,3,True
2024-10-17,SW,45,43,0.91,1,91.0,Sandwich Maker,Kitchen,True,95.56,2,True
2024-10-17,MX_KIT,52,48,0.74,1,74.0,Kitchen Mixer,Kitchen,False,92.31,4,True
2024-10-17,MX_IND,57,57,0.93,0,93.0,Industrial Mixer,Industrial,True,100.0,0,False
2024-10-18,FAN_STD,51,47,0.7,1,70.0,Fan,Cooling,True,92.16,4,True
2024-10-18,EX_FLAT,56,55,0.89,1,89.0,Exhaust Flat,Cooling,True,98.21,1,True
2024-10-18,EX_POLY,51,50,0.76,1,76.0,Exhaust Polygon,Cooling,False,98.04,1,True
2024-10-18,EX_CIRC,45,43,0.81,1,81.0,Exhaust Circular,Cooling,True,95.56,2,True
2024-10-18,AF_5,43,41,0.64,1,64.0,Air Fryer 5L,Kitchen,True,95.35,2,True
2024-10-18,AF_75,55,52,0.82,1,82.0,Air Fryer 7.5L,Kitchen,True,94.55,3,True
2024-10-18,BL_CHOP,56,55,0.82,1,82.0,Chopper Blender,Kitchen,True,98.21,1,True
2024-10-18,BL_KIT,41,37,0.95,1,95.0,Kitchen Blender,Kitchen,True,90.24,4,True
2024-10-18,BL_IND,53,51,0.8,1,80.0,Industrial Blender,Industrial,True,96.23,2,True
2024-10-18,ESP,45,41,0.9,1,90.0,Espresso Machine,Kitchen,True,91.11,4,True
2024-10-18,SW,47,46,0.71,1,71.0,Sandwich Maker,Kitchen,True,97.87,1,True
2024-10-18,MX_KIT,55,53,0.88,1,88.0,Kitchen Mixer,Kitchen,False,96.36,2,True
2024-10-18,MX_IND,45,41,0.91,1,91.0,Industrial Mixer,Industrial,True,91.11,4,True
2024-10-19,FAN_STD,45,42,0.83,1,83.0,Fan,Cooling,True,93.33,3,True
2024-10-19,EX_FLAT,56,54,0.72,1,72.0,Exhaust Flat,Cooling,True,96.43,2,True
2024-10-19,EX_POLY,63,59,0.68,1,68.0,Exhaust Polygon,Cooling,False,93.65,4,True
2024-10-19,EX_CIRC,61,59,0.75,1,75.0,Exhaust Circular,Cooling,True,96.72,2,True
2024-10-19,AF_5,53,49,0.71,1,71.0,Air Fryer 5L,Kitchen,True,92.45,4,True
2024-10-19,AF_75,47,47,0.74,0,74.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
2024-10-19,BL_CHOP,36,34,0.78,1,78.0,Chopper Blender,Kitchen,True,94.44,2,True
2024-10-19,BL_KIT,66,66,0.71,0,71.0,Kitchen Blender,Kitchen,True,100.0,0,False
2024-10-19,BL_IND,45,45,0.63,0,63.0,Industrial Blender,Industrial,True,100.0,0,False
2024-10-19,ESP,60,60,0.67,0,67.0,Espresso Machine,Kitchen,True,100.0,0,False
2024-10-19,SW,34,30,0.85,1,85.0,Sandwich Maker,Kitchen,True,88.24,4,True
2024-10-19,MX_KIT,59,56,0.78,1,78.0,Kitchen Mixer,Kitchen,False,94.92,3,True
2024-10-19,MX_IND,57,57,0.78,0,78.0,Industrial Mixer,Industrial,True,100.0,0,False
2024-10-20,FAN_STD,53,52,0.74,1,74.0,Fan,Cooling,True,98.11,1,True
2024-10-20,EX_FLAT,47,47,0.62,0,62.0,Exhaust Flat,Cooling,True,100.0,0,False
2024-10-20,EX_POLY,43,43,0.61,0,61.0,Exhaust Polygon,Cooling,False,100.0,0,False
2024-10-20,EX_CIRC,45,41,0.87,1,87.0,Exhaust Circular,Cooling,True,91.11,4,True
2024-10-20,AF_5,61,60,0.7,1,70.0,Air Fryer 5L,Kitchen,True,98.36,1,True
2024-10-20,AF_75,52,48,0.8,1,80.0,Air Fryer 7.5L,Kitchen,True,92.31,4,True
2024-10-20,BL_CHOP,46,46,0.73,0,73.0,Chopper Blender,Kitchen,True,100.0,0,False
2024-10-20,BL_KIT,50,46,0.93,1,93.0,Kitchen Blender,Kitchen,True,92.0,4,True
2024-10-20,BL_IND,56,55,0.66,1,66.0,Industrial Blender,Industrial,True,98.21,1,True
2024-10-20,ESP,53,50,0.76,1,76.0,Espresso Machine,Kitchen,True,94.34,3,True
2024-10-20,SW,52,51,0.64,1,64.0,Sandwich Maker,Kitchen,True,98.08,1,True
2024-10-20,MX_KIT,55,55,0.78,0,78.0,Kitchen Mixer,Kitchen,False,100.0,0,False
2024-10-20,MX_IND,38,36,0.72,1,72.0,Industrial Mixer,Industrial,True,94.74,2,True
2024-10-21,FAN_STD,61,58,0.77,1,77.0,Fan,Cooling,True,95.08,3,True
2024-10-21,EX_FLAT,47,46,0.92,1,92.0,Exhaust Flat,Cooling,True,97.87,1,True
2024-10-21,EX_POLY,47,43,0.7,1,70.0,Exhaust Polygon,Cooling,False,91.49,4,True
2024-10-21,EX_CIRC,49,49,0.75,0,75.0,Exhaust Circular,Cooling,True,100.0,0,False
2024-10-21,AF_5,31,27,0.66,1,66.0,Air Fryer 5L,Kitchen,True,87.1,4,True
2024-10-21,AF_75,58,54,0.62,1,62.0,Air Fryer 7.5L,Kitchen,True,93.1,4,True
2024-10-21,BL_CHOP,45,43,0.6,1,60.0,Chopper Blender,Kitchen,True,95.56,2,True
2024-10-21,BL_KIT,36,35,0.81,1,81.0,Kitchen Blender,Kitchen,True,97.22,1,True
2024-10-21,BL_IND,42,42,0.94,0,94.0,Industrial Blender,Industrial,True,100.0,0,False
2024-10-21,ESP,61,58,0.74,1,74.0,Espresso Machine,Kitchen,True,95.08,3,True
2024-10-21,SW,52,49,0.88,1,88.0,Sandwich Maker,Kitchen,True,94.23,3,True
2024-10-21,MX_KIT,61,59,0.83,1,83.0,Kitchen Mixer,Kitchen,False,96.72,2,True
2024-10-21,MX_IND,42,39,0.68,1,68.0,Industrial Mixer,Industrial,True,92.86,3,True
2024-10-22,FAN_STD,53,53,0.61,0,61.0,Fan,Cooling,True,100.0,0,False
2024-10-22,EX_FLAT,46,44,0.83,1,83.0,Exhaust Flat,Cooling,True,95.65,2,True
2024-10-22,EX_POLY,59,59,0.93,0,93.0,Exhaust Polygon,Cooling,False,100.0,0,False
2024-10-22,EX_CIRC,41,39,0.83,1,83.0,Exhaust Circular,Cooling,True,95.12,2,True
2024-10-22,AF_5,59,55,0.79,1,79.0,Air Fryer 5L,Kitchen,True,93.22,4,True
2024-10-22,AF_75,42,40,0.7,1,70.0,Air Fryer 7.5L,Kitchen,True,95.24,2,True
2024-10-22,BL_CHOP,45,44,0.81,1,81.0,Chopper Blender,Kitchen,True,97.78,1,True
2024-10-22,BL_KIT,45,44,0.65,1,65.0,Kitchen Blender,Kitchen,True,97.78,1,True
2024-10-22,BL_IND,50,47,0.63,1,63.0,Industrial Blender,Industrial,True,94.0,3,True
2024-10-22,ESP,53,51,0.72,1,72.0,Espresso Machine,Kitchen,True,96.23,2,True
2024-10-22,SW,37,34,0.69,1,69.0,Sandwich Maker,Kitchen,True,91.89,3,True
2024-10-22,MX_KIT,38,36,0.91,1,91.0,Kitchen Mixer,Kitchen,False,94.74,2,True
2024-10-22,MX_IND,53,53,0.8,0,80.0,Industrial Mixer,Industrial,True,100.0,0,False
2024-10-23,FAN_STD,53,50,0.66,1,66.0,Fan,Cooling,True,94.34,3,True
2024-10-23,EX_FLAT,54,50,0.83,1,83.0,Exhaust Flat,Cooling,True,92.59,4,True
2024-10-23,EX_POLY,51,51,0.62,0,62.0,Exhaust Polygon,Cooling,False,100.0,0,False
2024-10-23,EX_CIRC,49,45,0.64,1,64.0,Exhaust Circular,Cooling,True,91.84,4,True
2024-10-23,AF_5,52,49,0.84,1,84.0,Air Fryer 5L,Kitchen,True,94.23,3,True
2024-10-23,AF_75,55,51,0.81,1,81.0,Air Fryer 7.5L,Kitchen,True,92.73,4,True
2024-10-23,BL_CHOP,55,51,0.75,1,75.0,Chopper Blender,Kitchen,True,92.73,4,True
2024-10-23,BL_KIT,45,41,0.71,1,71.0,Kitchen Blender,Kitchen,True,91.11,4,True
2024-10-23,BL_IND,44,41,0.65,1,65.0,Industrial Blender,Industrial,True,93.18,3,True
2024-10-23,ESP,42,38,0.68,1,68.0,Espresso Machine,Kitchen,True,90.48,4,True
2024-10-23,SW,47,45,0.77,1,77.0,Sandwich Maker,Kitchen,True,95.74,2,True
2024-10-23,MX_KIT,41,37,0.68,1,68.0,Kitchen Mixer,Kitchen,False,90.24,4,True
2024-10-23,MX_IND,48,46,0.81,1,81.0,Industrial Mixer,Industrial,True,95.83,2,True
2024-10-24,FAN_STD,38,36,0.79,1,79.0,Fan,Cooling,True,94.74,2,True
2024-10-24,EX_FLAT,68,68,0.87,0,87.0,Exhaust Flat,Cooling,True,100.0,0,False
2024-10-24,EX_POLY,42,38,0.79,1,79.0,Exhaust Polygon,Cooling,False,90.48,4,True
2024-10-24,EX_CIRC,49,45,0.77,1,77.0,Exhaust Circular,Cooling,True,91.84,4,True
2024-10-24,AF_5,41,41,0.75,0,75.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2024-10-24,AF_75,55,54,0.78,1,78.0,Air Fryer 7.5L,Kitchen,True,98.18,1,True
2024-10-24,BL_CHOP,44,44,0.69,0,69.0,Chopper Blender,Kitchen,True,100.0,0,False
2024-10-24,BL_KIT,51,48,0.94,1,94.0,Kitchen Blender,Kitchen,True,94.12,3,True
2024-10-24,BL_IND,49,49,0.63,0,63.0,Industrial Blender,Industrial,True,100.0,0,False
2024-10-24,ESP,47,43,0.89,1,89.0,Espresso Machine,Kitchen,True,91.49,4,True
2024-10-24,SW,38,37,0.62,1,62.0,Sandwich Maker,Kitchen,True,97.37,1,True
2024-10-24,MX_KIT,38,34,0.92,1,92.0,Kitchen Mixer,Kitchen,False,89.47,4,True
2024-10-24,MX_IND,41,39,0.71,1,71.0,Industrial Mixer,Industrial,True,95.12,2,True
2024-10-25,FAN_STD,49,45,0.9,1,90.0,Fan,Cooling,True,91.84,4,True
2024-10-25,EX_FLAT,39,38,0.9,1,90.0,Exhaust Flat,Cooling,True,97.44,1,True
2024-10-25,EX_POLY,37,34,0.88,1,88.0,Exhaust Polygon,Cooling,False,91.89,3,True
2024-10-25,EX_CIRC,61,61,0.94,0,94.0,Exhaust Circular,Cooling,True,100.0,0,False
2024-10-25,AF_5,48,44,0.62,1,62.0,Air Fryer 5L,Kitchen,True,91.67,4,True
2024-10-25,AF_75,47,43,0.92,1,92.0,Air Fryer 7.5L,Kitchen,True,91.49,4,True
2024-10-25,BL_CHOP,40,40,0.92,0,92.0,Chopper Blender,Kitchen,True,100.0,0,False
2024-10-25,BL_KIT,44,44,0.62,0,62.0,Kitchen Blender,Kitchen,True,100.0,0,False
2024-10-25,BL_IND,41,37,0.6,1,60.0,Industrial Blender,Industrial,True,90.24,4,True
2024-10-25,ESP,56,53,0.65,1,65.0,Espresso Machine,Kitchen,True,94.64,3,True
2024-10-25,SW,53,51,0.87,1,87.0,Sandwich Maker,Kitchen,True,96.23,2,True
2024-10-25,MX_KIT,60,58,0.83,1,83.0,Kitchen Mixer,Kitchen,False,96.67,2,True
2024-10-25,MX_IND,38,36,0.93,1,93.0,Industrial Mixer,Industrial,True,94.74,2,True
2024-10-26,FAN_STD,46,44,0.91,1,91.0,Fan,Cooling,True,95.65,2,True
2024-10-26,EX_FLAT,54,53,0.93,1,93.0,Exhaust Flat,Cooling,True,98.15,1,True
2024-10-26,EX_POLY,55,53,0.9,1,90.0,Exhaust Polygon,Cooling,False,96.36,2,True
2024-10-26,EX_CIRC,50,46,0.8,1,80.0,Exhaust Circular,Cooling,True,92.0,4,True
2024-10-26,AF_5,58,55,0.87,1,87.0,Air Fryer 5L,Kitchen,True,94.83,3,True
2024-10-26,AF_75,60,59,0.95,1,95.0,Air Fryer 7.5L,Kitchen,True,98.33,1,True
2024-10-26,BL_CHOP,54,53,0.82,1,82.0,Chopper Blender,Kitchen,True,98.15,1,True
2024-10-26,BL_KIT,53,51,0.92,1,92.0,Kitchen Blender,Kitchen,True,96.23,2,True
2024-10-26,BL_IND,54,50,0.61,1,61.0,Industrial Blender,Industrial,True,92.59,4,True
2024-10-26,ESP,47,46,0.94,1,94.0,Espresso Machine,Kitchen,True,97.87,1,True
2024-10-26,SW,43,41,0.77,1,77.0,Sandwich Maker,Kitchen,True,95.35,2,True
2024-10-26,MX_KIT,49,47,0.62,1,62.0,Kitchen Mixer,Kitchen,False,95.92,2,True
2024-10-26,MX_IND,34,31,0.73,1,73.0,Industrial Mixer,Industrial,True,91.18,3,True
2024-10-27,FAN_STD,46,44,0.6,1,60.0,Fan,Cooling,True,95.65,2,True
2024-10-27,EX_FLAT,49,47,0.71,1,71.0,Exhaust Flat,Cooling,True,95.92,2,True
2024-10-27,EX_POLY,38,38,0.8,0,80.0,Exhaust Polygon,Cooling,False,100.0,0,False
2024-10-27,EX_CIRC,60,58,0.83,1,83.0,Exhaust Circular,Cooling,True,96.67,2,True
2024-10-27,AF_5,50,50,0.92,0,92.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2024-10-27,AF_75,55,51,0.63,1,63.0,Air Fryer 7.5L,Kitchen,True,92.73,4,True
2024-10-27,BL_CHOP,49,46,0.8,1,80.0,Chopper Blender,Kitchen,True,93.88,3,True
2024-10-27,BL_KIT,51,50,0.74,1,74.0,Kitchen Blender,Kitchen,True,98.04,1,True
2024-10-27,BL_IND,42,39,0.92,1,92.0,Industrial Blender,Industrial,True,92.86,3,True
2024-10-27,ESP,59,59,0.93,0,93.0,Espresso Machine,Kitchen,True,100.0,0,False
2024-10-27,SW,48,44,0.8,1,80.0,Sandwich Maker,Kitchen,True,91.67,4,True
2024-10-27,MX_KIT,47,43,0.89,1,89.0,Kitchen Mixer,Kitchen,False,91.49,4,True
2024-10-27,MX_IND,52,50,0.85,1,85.0,Industrial Mixer,Industrial,True,96.15,2,True
2024-10-28,FAN_STD,57,54,0.7,1,70.0,Fan,Cooling,True,94.74,3,True
2024-10-28,EX_FLAT,58,56,0.78,1,78.0,Exhaust Flat,Cooling,True,96.55,2,True
2024-10-28,EX_POLY,46,42,0.69,1,69.0,Exhaust Polygon,Cooling,False,91.3,4,True
2024-10-28,EX_CIRC,47,43,0.81,1,81.0,Exhaust Circular,Cooling,True,91.49,4,True
2024-10-28,AF_5,40,40,0.86,0,86.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2024-10-28,AF_75,65,65,0.74,0,74.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
2024-10-28,BL_CHOP,51,47,0.66,1,66.0,Chopper Blender,Kitchen,True,92.16,4,True
2024-10-28,BL_KIT,46,45,0.72,1,72.0,Kitchen Blender,Kitchen,True,97.83,1,True
2024-10-28,BL_IND,49,45,0.9,1,90.0,Industrial Blender,Industrial,True,91.84,4,True
2024-10-28,ESP,54,50,0.66,1,66.0,Espresso Machine,Kitchen,True,92.59,4,True
2024-10-28,SW,44,41,0.71,1,71.0,Sandwich Maker,Kitchen,True,93.18,3,True
2024-10-28,MX_KIT,43,42,0.92,1,92.0,Kitchen Mixer,Kitchen,False,97.67,1,True
2024-10-28,MX_IND,45,41,0.69,1,69.0,Industrial Mixer,Industrial,True,91.11,4,True
2024-10-29,FAN_STD,54,53,0.86,1,86.0,Fan,Cooling,True,98.15,1,True
2024-10-29,EX_FLAT,58,56,0.76,1,76.0,Exhaust Flat,Cooling,True,96.55,2,True
2024-10-29,EX_POLY,39,38,0.76,1,76.0,Exhaust Polygon,Cooling,False,97.44,1,True
2024-10-29,EX_CIRC,43,42,0.66,1,66.0,Exhaust Circular,Cooling,True,97.67,1,True
2024-10-29,AF_5,63,61,0.64,1,64.0,Air Fryer 5L,Kitchen,True,96.83,2,True
2024-10-29,AF_75,55,51,0.65,1,65.0,Air Fryer 7.5L,Kitchen,True,92.73,4,True
2024-10-29,BL_CHOP,45,41,0.62,1,62.0,Chopper Blender,Kitchen,True,91.11,4,True
2024-10-29,BL_KIT,57,54,0.86,1,86.0,Kitchen Blender,Kitchen,True,94.74,3,True
2024-10-29,BL_IND,48,47,0.89,1,89.0,Industrial Blender,Industrial,True,97.92,1,True
2024-10-29,ESP,56,54,0.73,1,73.0,Espresso Machine,Kitchen,True,96.43,2,True
2024-10-29,SW,45,42,0.61,1,61.0,Sandwich Maker,Kitchen,True,93.33,3,True
2024-10-29,MX_KIT,51,48,0.62,1,62.0,Kitchen Mixer,Kitchen,False,94.12,3,True
2024-10-29,MX_IND,47,47,0.77,0,77.0,Industrial Mixer,Industrial,True,100.0,0,False
2024-10-30,FAN_STD,52,51,0.83,1,83.0,Fan,Cooling,True,98.08,1,True
2024-10-30,EX_FLAT,37,36,0.75,1,75.0,Exhaust Flat,Cooling,True,97.3,1,True
2024-10-30,EX_POLY,52,50,0.7,1,70.0,Exhaust Polygon,Cooling,False,96.15,2,True
2024-10-30,EX_CIRC,45,45,0.9,0,90.0,Exhaust Circular,Cooling,True,100.0,0,False
2024-10-30,AF_5,56,55,0.9,1,90.0,Air Fryer 5L,Kitchen,True,98.21,1,True
2024-10-30,AF_75,58,56,0.9,1,90.0,Air Fryer 7.5L,Kitchen,True,96.55,2,True
2024-10-30,BL_CHOP,56,56,0.8,0,80.0,Chopper Blender,Kitchen,True,100.0,0,False
2024-10-30,BL_KIT,53,51,0.68,1,68.0,Kitchen Blender,Kitchen,True,96.23,2,True
2024-10-30,BL_IND,51,48,0.75,1,75.0,Industrial Blender,Industrial,True,94.12,3,True
2024-10-30,ESP,46,44,0.75,1,75.0,Espresso Machine,Kitchen,True,95.65,2,True
2024-10-30,SW,56,52,0.69,1,69.0,Sandwich Maker,Kitchen,True,92.86,4,True
2024-10-30,MX_KIT,46,46,0.77,0,77.0,Kitchen Mixer,Kitchen,False,100.0,0,False
2024-10-30,MX_IND,54,51,0.82,1,82.0,Industrial Mixer,Industrial,True,94.44,3,True
2024-10-31,FAN_STD,39,38,0.73,1,73.0,Fan,Cooling,True,97.44,1,True
2024-10-31,EX_FLAT,50,49,0.65,1,65.0,Exhaust Flat,Cooling,True,98.0,1,True
2024-10-31,EX_POLY,56,53,0.8,1,80.0,Exhaust Polygon,Cooling,False,94.64,3,True
2024-10-31,EX_CIRC,64,64,0.81,0,81.0,Exhaust Circular,Cooling,True,100.0,0,False
2024-10-31,AF_5,59,58,0.82,1,82.0,Air Fryer 5L,Kitchen,True,98.31,1,True
2024-10-31,AF_75,42,42,0.92,0,92.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
2024-10-31,BL_CHOP,58,55,0.81,1,81.0,Chopper Blender,Kitchen,True,94.83,3,True
2024-10-31,BL_KIT,51,48,0.65,1,65.0,Kitchen Blender,Kitchen,True,94.12,3,True
2024-10-31,BL_IND,48,44,0.89,1,89.0,Industrial Blender,Industrial,True,91.67,4,True
2024-10-31,ESP,50,49,0.7,1,70.0,Espresso Machine,Kitchen,True,98.0,1,True
2024-10-31,SW,45,44,0.77,1,77.0,Sandwich Maker,Kitchen,True,97.78,1,True
2024-10-31,MX_KIT,50,48,0.78,1,78.0,Kitchen Mixer,Kitchen,False,96.0,2,True
2024-10-31,MX_IND,52,49,0.75,1,75.0,Industrial Mixer,Industrial,True,94.23,3,True
2024-11-01,FAN_STD,51,49,0.84,1,84.0,Fan,Cooling,True,96.08,2,True
2024-11-01,EX_FLAT,34,30,0.85,1,85.0,Exhaust Flat,Cooling,True,88.24,4,True
2024-11-01,EX_POLY,31,29,0.81,1,81.0,Exhaust Polygon,Cooling,False,93.55,2,True
2024-11-01,EX_CIRC,50,48,0.7,1,70.0,Exhaust Circular,Cooling,True,96.0,2,True
2024-11-01,AF_5,46,44,0.88,1,88.0,Air Fryer 5L,Kitchen,True,95.65,2,True
2024-11-01,AF_75,40,37,0.91,1,91.0,Air Fryer 7.5L,Kitchen,True,92.5,3,True
2024-11-01,BL_CHOP,45,45,0.63,0,63.0,Chopper Blender,Kitchen,True,100.0,0,False
2024-11-01,BL_KIT,50,49,0.79,1,79.0,Kitchen Blender,Kitchen,True,98.0,1,True
2024-11-01,BL_IND,43,41,0.66,1,66.0,Industrial Blender,Industrial,True,95.35,2,True
2024-11-01,ESP,40,36,0.77,1,77.0,Espresso Machine,Kitchen,True,90.0,4,True
2024-11-01,SW,47,43,0.9,1,90.0,Sandwich Maker,Kitchen,True,91.49,4,True
2024-11-01,MX_KIT,52,50,0.74,1,74.0,Kitchen Mixer,Kitchen,False,96.15,2,True
2024-11-01,MX_IND,45,43,0.76,1,76.0,Industrial Mixer,Industrial,True,95.56,2,True
2024-11-02,FAN_STD,53,51,0.77,1,77.0,Fan,Cooling,True,96.23,2,True
2024-11-02,EX_FLAT,41,40,0.73,1,73.0,Exhaust Flat,Cooling,True,97.56,1,True
2024-11-02,EX_POLY,44,43,0.92,1,92.0,Exhaust Polygon,Cooling,False,97.73,1,True
2024-11-02,EX_CIRC,53,50,0.86,1,86.0,Exhaust Circular,Cooling,True,94.34,3,True
2024-11-02,AF_5,52,51,0.64,1,64.0,Air Fryer 5L,Kitchen,True,98.08,1,True
2024-11-02,AF_75,48,47,0.62,1,62.0,Air Fryer 7.5L,Kitchen,True,97.92,1,True
2024-11-02,BL_CHOP,51,48,0.85,1,85.0,Chopper Blender,Kitchen,True,94.12,3,True
2024-11-02,BL_KIT,63,60,0.67,1,67.0,Kitchen Blender,Kitchen,True,95.24,3,True
2024-11-02,BL_IND,42,38,0.7,1,70.0,Industrial Blender,Industrial,True,90.48,4,True
2024-11-02,ESP,54,52,0.91,1,91.0,Espresso Machine,Kitchen,True,96.3,2,True
2024-11-02,SW,40,38,0.9,1,90.0,Sandwich Maker,Kitchen,True,95.0,2,True
2024-11-02,MX_KIT,49,45,0.61,1,61.0,Kitchen Mixer,Kitchen,False,91.84,4,True
2024-11-02,MX_IND,43,41,0.65,1,65.0,Industrial Mixer,Industrial,True,95.35,2,True
2024-11-03,FAN_STD,61,57,0.77,1,77.0,Fan,Cooling,True,93.44,4,True
2024-11-03,EX_FLAT,50,48,0.86,1,86.0,Exhaust Flat,Cooling,True,96.0,2,True
2024-11-03,EX_POLY,42,40,0.63,1,63.0,Exhaust Polygon,Cooling,False,95.24,2,True
2024-11-03,EX_CIRC,50,49,0.73,1,73.0,Exhaust Circular,Cooling,True,98.0,1,True
2024-11-03,AF_5,52,50,0.93,1,93.0,Air Fryer 5L,Kitchen,True,96.15,2,True
2024-11-03,AF_75,51,47,0.8,1,80.0,Air Fryer 7.5L,Kitchen,True,92.16,4,True
2024-11-03,BL_CHOP,61,60,0.64,1,64.0,Chopper Blender,Kitchen,True,98.36,1,True
2024-11-03,BL_KIT,44,43,0.68,1,68.0,Kitchen Blender,Kitchen,True,97.73,1,True
2024-11-03,BL_IND,59,57,0.84,1,84.0,Industrial Blender,Industrial,True,96.61,2,True
2024-11-03,ESP,41,41,0.87,0,87.0,Espresso Machine,Kitchen,True,100.0,0,False
2024-11-03,SW,40,36,0.69,1,69.0,Sandwich Maker,Kitchen,True,90.0,4,True
2024-11-03,MX_KIT,35,32,0.71,1,71.0,Kitchen Mixer,Kitchen,False,91.43,3,True
2024-11-03,MX_IND,53,49,0.68,1,68.0,Industrial Mixer,Industrial,True,92.45,4,True
2024-11-04,FAN_STD,46,44,0.86,1,86.0,Fan,Cooling,True,95.65,2,True
2024-11-04,EX_FLAT,58,58,0.9,0,90.0,Exhaust Flat,Cooling,True,100.0,0,False
2024-11-04,EX_POLY,52,50,0.86,1,86.0,Exhaust Polygon,Cooling,False,96.15,2,True
2024-11-04,EX_CIRC,54,50,0.95,1,95.0,Exhaust Circular,Cooling,True,92.59,4,True
2024-11-04,AF_5,36,34,0.9,1,90.0,Air Fryer 5L,Kitchen,True,94.44,2,True
2024-11-04,AF_75,48,47,0.8,1,80.0,Air Fryer 7.5L,Kitchen,True,97.92,1,True
2024-11-04,BL_CHOP,56,54,0.84,1,84.0,Chopper Blender,Kitchen,True,96.43,2,True
2024-11-04,BL_KIT,47,46,0.77,1,77.0,Kitchen Blender,Kitchen,True,97.87,1,True
2024-11-04,BL_IND,61,57,0.9,1,90.0,Industrial Blender,Industrial,True,93.44,4,True
2024-11-04,ESP,36,34,0.87,1,87.0,Espresso Machine,Kitchen,True,94.44,2,True
2024-11-04,SW,38,34,0.72,1,72.0,Sandwich Maker,Kitchen,True,89.47,4,True
2024-11-04,MX_KIT,47,44,0.76,1,76.0,Kitchen Mixer,Kitchen,False,93.62,3,True
2024-11-04,MX_IND,54,51,0.83,1,83.0,Industrial Mixer,Industrial,True,94.44,3,True
2024-11-05,FAN_STD,61,58,0.92,1,92.0,Fan,Cooling,True,95.08,3,True
2024-11-05,EX_FLAT,45,41,0.82,1,82.0,Exhaust Flat,Cooling,True,91.11,4,True
2024-11-05,EX_POLY,43,43,0.81,0,81.0,Exhaust Polygon,Cooling,False,100.0,0,False
2024-11-05,EX_CIRC,34,31,0.64,1,64.0,Exhaust Circular,Cooling,True,91.18,3,True
2024-11-05,AF_5,61,58,0.65,1,65.0,Air Fryer 5L,Kitchen,True,95.08,3,True
2024-11-05,AF_75,56,55,0.74,1,74.0,Air Fryer 7.5L,Kitchen,True,98.21,1,True
2024-11-05,BL_CHOP,53,50,0.85,1,85.0,Chopper Blender,Kitchen,True,94.34,3,True
2024-11-05,BL_KIT,56,52,0.9,1,90.0,Kitchen Blender,Kitchen,True,92.86,4,True
2024-11-05,BL_IND,46,42,0.71,1,71.0,Industrial Blender,Industrial,True,91.3,4,True
2024-11-05,ESP,54,53,0.67,1,67.0,Espresso Machine,Kitchen,True,98.15,1,True
2024-11-05,SW,43,41,0.91,1,91.0,Sandwich Maker,Kitchen,True,95.35,2,True
2024-11-05,MX_KIT,64,60,0.77,1,77.0,Kitchen Mixer,Kitchen,False,93.75,4,True
2024-11-05,MX_IND,49,49,0.85,0,85.0,Industrial Mixer,Industrial,True,100.0,0,False
2024-11-06,FAN_STD,57,54,0.63,1,63.0,Fan,Cooling,True,94.74,3,True
2024-11-06,EX_FLAT,49,48,0.87,1,87.0,Exhaust Flat,Cooling,True,97.96,1,True
2024-11-06,EX_POLY,60,59,0.88,1,88.0,Exhaust Polygon,Cooling,False,98.33,1,True
2024-11-06,EX_CIRC,42,38,0.75,1,75.0,Exhaust Circular,Cooling,True,90.48,4,True
2024-11-06,AF_5,45,41,0.87,1,87.0,Air Fryer 5L,Kitchen,True,91.11,4,True
2024-11-06,AF_75,49,45,0.89,1,89.0,Air Fryer 7.5L,Kitchen,True,91.84,4,True
2024-11-06,BL_CHOP,42,41,0.66,1,66.0,Chopper Blender,Kitchen,True,97.62,1,True
2024-11-06,BL_KIT,45,45,0.83,0,83.0,Kitchen Blender,Kitchen,True,100.0,0,False
2024-11-06,BL_IND,59,57,0.79,1,79.0,Industrial Blender,Industrial,True,96.61,2,True
2024-11-06,ESP,65,63,0.83,1,83.0,Espresso Machine,Kitchen,True,96.92,2,True
2024-11-06,SW,55,55,0.69,0,69.0,Sandwich Maker,Kitchen,True,100.0,0,False
2024-11-06,MX_KIT,53,49,0.8,1,80.0,Kitchen Mixer,Kitchen,False,92.45,4,True
2024-11-06,MX_IND,41,38,0.85,1,85.0,Industrial Mixer,Industrial,True,92.68,3,True
2024-11-07,FAN_STD,41,40,0.85,1,85.0,Fan,Cooling,True,97.56,1,True
2024-11-07,EX_FLAT,54,50,0.86,1,86.0,Exhaust Flat,Cooling,True,92.59,4,True
2024-11-07,EX_POLY,37,35,0.9,1,90.0,Exhaust Polygon,Cooling,False,94.59,2,True
2024-11-07,EX_CIRC,55,53,0.81,1,81.0,Exhaust Circular,Cooling,True,96.36,2,True
2024-11-07,AF_5,49,46,0.9,1,90.0,Air Fryer 5L,Kitchen,True,93.88,3,True
2024-11-07,AF_75,43,43,0.83,0,83.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
