date,product_id,stock,product_name,category,type,is_active,avg_daily_demand,coverage_days,stock_status
2024-04-14,MX_IND,934,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,5.67,Low
2024-04-15,FAN_STD,230,Fan,Cooling,Standard,True,85.31910235358511,2.7,Critical
2024-04-15,EX_FLAT,620,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,4.96,Critical
2024-04-15,EX_POLY,765,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-15,EX_CIRC,494,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,5.94,Low
2024-04-15,AF_5,413,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,10.5,Low
2024-04-15,AF_75,780,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,6.4,Low
2024-04-15,BL_CHOP,771,Chopper Blender,Kitchen,Blender,True,121.46524356869185,6.35,Low
2024-04-15,BL_KIT,246,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,3.14,Critical
2024-04-15,BL_IND,832,Industrial Blender,Industrial,Blender,True,38.551176792556106,21.58,Healthy
2024-04-15,ESP,697,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,8.44,Low
2024-04-15,SW,538,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,12.13,Low
2024-04-15,MX_KIT,682,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-15,MX_IND,960,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,5.82,Low
2024-04-16,FAN_STD,113,Fan,Cooling,Standard,True,85.31910235358511,1.32,Critical
2024-04-16,EX_FLAT,116,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,0.93,Critical
2024-04-16,EX_POLY,842,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-16,EX_CIRC,239,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,2.87,Critical
2024-04-16,AF_5,540,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,13.73,Low
2024-04-16,AF_75,830,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,6.81,Low
2024-04-16,BL_CHOP,236,Chopper Blender,Kitchen,Blender,True,121.46524356869185,1.94,Critical
2024-04-16,BL_KIT,752,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,9.59,Low
2024-04-16,BL_IND,550,Industrial Blender,Industrial,Blender,True,38.551176792556106,14.27,Healthy
2024-04-16,ESP,473,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,5.73,Low
2024-04-16,SW,772,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,17.4,Healthy
2024-04-16,MX_KIT,296,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-16,MX_IND,954,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,5.79,Low
2024-04-17,FAN_STD,778,Fan,Cooling,Standard,True,85.31910235358511,9.12,Low
2024-04-17,EX_FLAT,774,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.19,Low
2024-04-17,EX_POLY,370,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-17,EX_CIRC,392,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,4.71,Critical
2024-04-17,AF_5,371,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,9.43,Low
2024-04-17,AF_75,915,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,7.51,Low
2024-04-17,BL_CHOP,744,Chopper Blender,Kitchen,Blender,True,121.46524356869185,6.13,Low
2024-04-17,BL_KIT,331,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,4.22,Critical
2024-04-17,BL_IND,115,Industrial Blender,Industrial,Blender,True,38.551176792556106,2.98,Critical
2024-04-17,ESP,788,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,9.54,Low
2024-04-17,SW,615,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,13.86,Low
2024-04-17,MX_KIT,236,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-17,MX_IND,222,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.35,Critical
2024-04-18,FAN_STD,240,Fan,Cooling,Standard,True,85.31910235358511,2.81,Critical
2024-04-18,EX_FLAT,167,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,1.34,Critical
2024-04-18,EX_POLY,726,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-18,EX_CIRC,571,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,6.86,Low
2024-04-18,AF_5,146,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,3.71,Critical
2024-04-18,AF_75,917,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,7.52,Low
2024-04-18,BL_CHOP,192,Chopper Blender,Kitchen,Blender,True,121.46524356869185,1.58,Critical
2024-04-18,BL_KIT,194,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,2.47,Critical
2024-04-18,BL_IND,738,Industrial Blender,Industrial,Blender,True,38.551176792556106,19.14,Healthy
2024-04-18,ESP,741,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,8.97,Low
2024-04-18,SW,194,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,4.37,Critical
2024-04-18,MX_KIT,279,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-18,MX_IND,432,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.62,Critical
2024-04-19,FAN_STD,322,Fan,Cooling,Standard,True,85.31910235358511,3.77,Critical
2024-04-19,EX_FLAT,379,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.03,Critical
2024-04-19,EX_POLY,238,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-19,EX_CIRC,274,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,3.29,Critical
2024-04-19,AF_5,817,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,20.77,Healthy
2024-04-19,AF_75,543,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.45,Critical
2024-04-19,BL_CHOP,187,Chopper Blender,Kitchen,Blender,True,121.46524356869185,1.54,Critical
2024-04-19,BL_KIT,653,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,8.32,Low
2024-04-19,BL_IND,518,Industrial Blender,Industrial,Blender,True,38.551176792556106,13.44,Low
2024-04-19,ESP,735,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,8.9,Low
2024-04-19,SW,810,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,18.26,Healthy
2024-04-19,MX_KIT,437,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-19,MX_IND,190,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.15,Critical
2024-04-20,FAN_STD,545,Fan,Cooling,Standard,True,85.31910235358511,6.39,Low
2024-04-20,EX_FLAT,611,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,4.89,Critical
2024-04-20,EX_POLY,829,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-20,EX_CIRC,754,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,9.06,Low
2024-04-20,AF_5,902,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,22.93,Healthy
2024-04-20,AF_75,694,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,5.69,Low
2024-04-20,BL_CHOP,795,Chopper Blender,Kitchen,Blender,True,121.46524356869185,6.55,Low
2024-04-20,BL_KIT,414,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,5.28,Low
2024-04-20,BL_IND,137,Industrial Blender,Industrial,Blender,True,38.551176792556106,3.55,Critical
2024-04-20,ESP,865,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,10.47,Low
2024-04-20,SW,461,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,10.39,Low
2024-04-20,MX_KIT,703,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-20,MX_IND,338,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.05,Critical
2024-04-21,FAN_STD,359,Fan,Cooling,Standard,True,85.31910235358511,4.21,Critical
2024-04-21,EX_FLAT,279,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,2.23,Critical
2024-04-21,EX_POLY,391,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-21,EX_CIRC,780,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,9.38,Low
2024-04-21,AF_5,178,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,4.52,Critical
2024-04-21,AF_75,808,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,6.63,Low
2024-04-21,BL_CHOP,739,Chopper Blender,Kitchen,Blender,True,121.46524356869185,6.08,Low
2024-04-21,BL_KIT,315,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,4.02,Critical
2024-04-21,BL_IND,536,Industrial Blender,Industrial,Blender,True,38.551176792556106,13.9,Low
2024-04-21,ESP,985,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,11.92,Low
2024-04-21,SW,237,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,5.34,Low
2024-04-21,MX_KIT,727,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-21,MX_IND,709,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,4.3,Critical
2024-04-22,FAN_STD,521,Fan,Cooling,Standard,True,85.31910235358511,6.11,Low
2024-04-22,EX_FLAT,941,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,7.53,Low
2024-04-22,EX_POLY,129,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-22,EX_CIRC,148,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,1.78,Critical
2024-04-22,AF_5,275,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,6.99,Low
2024-04-22,AF_75,308,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,2.53,Critical
2024-04-22,BL_CHOP,344,Chopper Blender,Kitchen,Blender,True,121.46524356869185,2.83,Critical
2024-04-22,BL_KIT,981,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,12.51,Low
2024-04-22,BL_IND,677,Industrial Blender,Industrial,Blender,True,38.551176792556106,17.56,Healthy
2024-04-22,ESP,657,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,7.95,Low
2024-04-22,SW,672,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,15.15,Healthy
2024-04-22,MX_KIT,217,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-22,MX_IND,188,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.14,Critical
2024-04-23,FAN_STD,899,Fan,Cooling,Standard,True,85.31910235358511,10.54,Low
2024-04-23,EX_FLAT,999,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,7.99,Low
2024-04-23,EX_POLY,851,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-23,EX_CIRC,745,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,8.96,Low
2024-04-23,AF_5,916,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,23.28,Healthy
2024-04-23,AF_75,841,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,6.9,Low
2024-04-23,BL_CHOP,193,Chopper Blender,Kitchen,Blender,True,121.46524356869185,1.59,Critical
2024-04-23,BL_KIT,594,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,7.57,Low
2024-04-23,BL_IND,861,Industrial Blender,Industrial,Blender,True,38.551176792556106,22.33,Healthy
2024-04-23,ESP,452,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,5.47,Low
2024-04-23,SW,743,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,16.75,Healthy
2024-04-23,MX_KIT,699,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-23,MX_IND,471,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.86,Critical
2024-04-24,FAN_STD,644,Fan,Cooling,Standard,True,85.31910235358511,7.55,Low
2024-04-24,EX_FLAT,311,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,2.49,Critical
2024-04-24,EX_POLY,946,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-24,EX_CIRC,715,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,8.6,Low
2024-04-24,AF_5,727,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,18.48,Healthy
2024-04-24,AF_75,503,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.13,Critical
2024-04-24,BL_CHOP,792,Chopper Blender,Kitchen,Blender,True,121.46524356869185,6.52,Low
2024-04-24,BL_KIT,279,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,3.56,Critical
2024-04-24,BL_IND,882,Industrial Blender,Industrial,Blender,True,38.551176792556106,22.88,Healthy
2024-04-24,ESP,553,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,6.69,Low
2024-04-24,SW,515,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,11.61,Low
2024-04-24,MX_KIT,284,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-24,MX_IND,563,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.42,Critical
2024-04-25,FAN_STD,598,Fan,Cooling,Standard,True,85.31910235358511,7.01,Low
2024-04-25,EX_FLAT,356,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,2.85,Critical
2024-04-25,EX_POLY,243,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-25,EX_CIRC,795,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,9.56,Low
2024-04-25,AF_5,647,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,16.45,Healthy
2024-04-25,AF_75,172,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,1.41,Critical
2024-04-25,BL_CHOP,308,Chopper Blender,Kitchen,Blender,True,121.46524356869185,2.54,Critical
2024-04-25,BL_KIT,265,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,3.38,Critical
2024-04-25,BL_IND,962,Industrial Blender,Industrial,Blender,True,38.551176792556106,24.95,Healthy
2024-04-25,ESP,783,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,9.48,Low
2024-04-25,SW,155,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,3.49,Critical
2024-04-25,MX_KIT,843,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-25,MX_IND,109,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,0.66,Critical
2024-04-26,FAN_STD,479,Fan,Cooling,Standard,True,85.31910235358511,5.61,Low
2024-04-26,EX_FLAT,475,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.8,Critical
2024-04-26,EX_POLY,478,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-26,EX_CIRC,939,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,11.29,Low
2024-04-26,AF_5,852,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,21.66,Healthy
2024-04-26,AF_75,126,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,1.03,Critical
2024-04-26,BL_CHOP,321,Chopper Blender,Kitchen,Blender,True,121.46524356869185,2.64,Critical
2024-04-26,BL_KIT,821,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,10.47,Low
2024-04-26,BL_IND,504,Industrial Blender,Industrial,Blender,True,38.551176792556106,13.07,Low
2024-04-26,ESP,235,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,2.84,Critical
2024-04-26,SW,673,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,15.17,Healthy
2024-04-26,MX_KIT,756,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-26,MX_IND,141,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,0.86,Critical
2024-04-27,FAN_STD,858,Fan,Cooling,Standard,True,85.31910235358511,10.06,Low
2024-04-27,EX_FLAT,351,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,2.81,Critical
2024-04-27,EX_POLY,115,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-27,EX_CIRC,842,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,10.12,Low
2024-04-27,AF_5,320,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,8.13,Low
2024-04-27,AF_75,765,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,6.27,Low
2024-04-27,BL_CHOP,241,Chopper Blender,Kitchen,Blender,True,121.46524356869185,1.98,Critical
2024-04-27,BL_KIT,772,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,9.84,Low
2024-04-27,BL_IND,842,Industrial Blender,Industrial,Blender,True,38.551176792556106,21.84,Healthy
2024-04-27,ESP,505,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,6.11,Low
2024-04-27,SW,743,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,16.75,Healthy
2024-04-27,MX_KIT,828,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-27,MX_IND,963,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,5.84,Low
2024-04-28,FAN_STD,258,Fan,Cooling,Standard,True,85.31910235358511,3.02,Critical
2024-04-28,EX_FLAT,321,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,2.57,Critical
2024-04-28,EX_POLY,672,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-28,EX_CIRC,439,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,5.28,Low
2024-04-28,AF_5,551,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,14.01,Healthy
2024-04-28,AF_75,327,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,2.68,Critical
2024-04-28,BL_CHOP,492,Chopper Blender,Kitchen,Blender,True,121.46524356869185,4.05,Critical
2024-04-28,BL_KIT,138,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,1.76,Critical
2024-04-28,BL_IND,382,Industrial Blender,Industrial,Blender,True,38.551176792556106,9.91,Low
2024-04-28,ESP,858,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,10.39,Low
2024-04-28,SW,451,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,10.17,Low
2024-04-28,MX_KIT,127,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-28,MX_IND,527,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.2,Critical
2024-04-29,FAN_STD,951,Fan,Cooling,Standard,True,85.31910235358511,11.15,Low
2024-04-29,EX_FLAT,153,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,1.22,Critical
2024-04-29,EX_POLY,145,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-29,EX_CIRC,583,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,7.01,Low
2024-04-29,AF_5,953,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,24.23,Healthy
2024-04-29,AF_75,647,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,5.31,Low
2024-04-29,BL_CHOP,265,Chopper Blender,Kitchen,Blender,True,121.46524356869185,2.18,Critical
2024-04-29,BL_KIT,445,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,5.67,Low
2024-04-29,BL_IND,296,Industrial Blender,Industrial,Blender,True,38.551176792556106,7.68,Low
2024-04-29,ESP,167,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,2.02,Critical
2024-04-29,SW,759,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,17.11,Healthy
2024-04-29,MX_KIT,508,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-29,MX_IND,211,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.28,Critical
2024-04-30,FAN_STD,606,Fan,Cooling,Standard,True,85.31910235358511,7.1,Low
2024-04-30,EX_FLAT,898,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,7.18,Low
2024-04-30,EX_POLY,268,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-04-30,EX_CIRC,686,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,8.25,Low
2024-04-30,AF_5,687,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,17.46,Healthy
2024-04-30,AF_75,301,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,2.47,Critical
2024-04-30,BL_CHOP,788,Chopper Blender,Kitchen,Blender,True,121.46524356869185,6.49,Low
2024-04-30,BL_KIT,414,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,5.28,Low
2024-04-30,BL_IND,247,Industrial Blender,Industrial,Blender,True,38.551176792556106,6.41,Low
2024-04-30,ESP,222,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,2.69,Critical
2024-04-30,SW,903,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,20.36,Healthy
2024-04-30,MX_KIT,468,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-04-30,MX_IND,478,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.9,Critical
2024-05-01,FAN_STD,447,Fan,Cooling,Standard,True,85.31910235358511,5.24,Low
2024-05-01,EX_FLAT,836,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.69,Low
2024-05-01,EX_POLY,224,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-05-01,EX_CIRC,898,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,10.8,Low
2024-05-01,AF_5,236,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,6.0,Low
2024-05-01,AF_75,991,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,8.13,Low
2024-05-01,BL_CHOP,856,Chopper Blender,Kitchen,Blender,True,121.46524356869185,7.05,Low
2024-05-01,BL_KIT,372,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,4.74,Critical
2024-05-01,BL_IND,623,Industrial Blender,Industrial,Blender,True,38.551176792556106,16.16,Healthy
2024-05-01,ESP,838,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,10.14,Low
2024-05-01,SW,514,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,11.59,Low
2024-05-01,MX_KIT,886,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-05-01,MX_IND,548,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.32,Critical
2024-05-02,FAN_STD,658,Fan,Cooling,Standard,True,85.31910235358511,7.71,Low
2024-05-02,EX_FLAT,815,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.52,Low
2024-05-02,EX_POLY,255,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-05-02,EX_CIRC,271,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,3.26,Critical
2024-05-02,AF_5,335,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,8.52,Low
2024-05-02,AF_75,734,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,6.02,Low
2024-05-02,BL_CHOP,368,Chopper Blender,Kitchen,Blender,True,121.46524356869185,3.03,Critical
2024-05-02,BL_KIT,998,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,12.72,Low
2024-05-02,BL_IND,434,Industrial Blender,Industrial,Blender,True,38.551176792556106,11.26,Low
2024-05-02,ESP,169,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,2.05,Critical
2024-05-02,SW,702,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,15.83,Healthy
2024-05-02,MX_KIT,924,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-05-02,MX_IND,222,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.35,Critical
2024-05-03,FAN_STD,358,Fan,Cooling,Standard,True,85.31910235358511,4.2,Critical
2024-05-03,EX_FLAT,939,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,7.51,Low
2024-05-03,EX_POLY,981,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-05-03,EX_CIRC,300,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,3.61,Critical
2024-05-03,AF_5,968,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,24.61,Healthy
2024-05-03,AF_75,156,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,1.28,Critical
2024-05-03,BL_CHOP,732,Chopper Blender,Kitchen,Blender,True,121.46524356869185,6.03,Low
2024-05-03,BL_KIT,533,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,6.79,Low
2024-05-03,BL_IND,949,Industrial Blender,Industrial,Blender,True,38.551176792556106,24.62,Healthy
2024-05-03,ESP,822,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,9.95,Low
2024-05-03,SW,499,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,11.25,Low
2024-05-03,MX_KIT,395,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-05-03,MX_IND,223,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.35,Critical
2024-05-04,FAN_STD,223,Fan,Cooling,Standard,True,85.31910235358511,2.61,Critical
2024-05-04,EX_FLAT,474,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.79,Critical
2024-05-04,EX_POLY,170,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-05-04,EX_CIRC,942,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,11.32,Low
2024-05-04,AF_5,739,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,18.79,Healthy
2024-05-04,AF_75,587,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.81,Critical
2024-05-04,BL_CHOP,808,Chopper Blender,Kitchen,Blender,True,121.46524356869185,6.65,Low
2024-05-04,BL_KIT,483,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,6.16,Low
2024-05-04,BL_IND,594,Industrial Blender,Industrial,Blender,True,38.551176792556106,15.41,Healthy
2024-05-04,ESP,752,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,9.1,Low
2024-05-04,SW,515,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,11.61,Low
2024-05-04,MX_KIT,461,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2024-05-04,MX_IND,694,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,4.21,Critical
2024-05-05,FAN_STD,420,Fan,Cooling,Standard,True,85.31910235358511,4.92,Critical
2024-05-05,EX_FLAT,220,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,1.76,Critical
2024-05-05,EX_POLY,555,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2024-05-05,EX_CIRC,116,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,1.39,Critical
2024-05-05,AF_5,168,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,4.27,Critical
2024-05-05,AF_75,925,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,7.59,Low
2024-05-05,BL_CHOP,495,Chopper Blender,Kitchen,Blender,True,121.46524356869185,4.08,Critical
2024-05-05,BL_KIT,332,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,4.23,Critical
2024-05-05,BL_IND,651,Industrial Blender,Industrial,Blender,True,38.551176792556106,16.89,Healthy
2024-05-05,ESP,510,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,6.17,Low
